"","X.1","genus_old","Plant_species","Id","Pollinator_species","Interaction","X","db","order","family","genus","guild","Z_scores"
"3067",33613,"Lasioglossum","Memecylon elaeagni","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Lasioglossum mahense",5,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.244457488159678
"3068",33618,"Lasioglossum","Nephrosperma vanhoutteanum","11_6_kaiser-bunbury_2017_seychelles_salazie.csv","Lasioglossum mahense",334,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",8.32290871519779
"3069",33620,"Lasioglossum","Nephrosperma vanhoutteanum","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv","Lasioglossum mahense",125,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",4.33648462158131
"3070",33621,"Lasioglossum","Erythroxylum sechellarum","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Lasioglossum mahense",67,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",1.68192914647678
"3071",33630,"Lasioglossum","Cistus crispus","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv","Lasioglossum malachurum",2,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.339003566127185
"3072",33638,"Lasioglossum","Erythroxylum sechellarum","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Lasioglossum mahense",68,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",1.6592159755928
"3073",33641,"Lasioglossum","Pittosporum senacia","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Lasioglossum mahense",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.368740496845902
"3074",33645,"Lasioglossum","Pyrostria bibracteata","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Lasioglossum mahense",5,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.244457488159678
"3075",33646,"Lasioglossum","Gastonia crassa","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Lasioglossum mahense",16,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.097320785727435
"3076",33648,"Lasioglossum","Paragenipa lancifolia","11_6_kaiser-bunbury_2017_seychelles_salazie.csv","Lasioglossum mahense",65,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",1.33000165446181
"3077",33664,"Lasioglossum","Memecylon elaeagni","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Lasioglossum mahense",17,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.0606010872697622
"3078",33669,"Lasioglossum","Paragenipa lancifolia","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv","Lasioglossum mahense",12,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.0499083907854626
"3079",33679,"Lasioglossum","Dracaena reflexa","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Lasioglossum mahense",9,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.190162032467185
"3080",33685,"Lasioglossum","Stellaria yunnanensis","5_1_fang_2008_china.csv","Lasioglossum kryopetrosum",3,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.297067109475241
"3081",33691,"Lasioglossum","Chrysobalanus icaco","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Lasioglossum mahense",15,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.00208969266447455
"3082",33698,"Lasioglossum","Lavandula stoechas","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv","Lasioglossum sp.",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.388377417654161
"3083",33700,"Lasioglossum","Memecylon elaeagni","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv","Lasioglossum mahense",5,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.321631851728537
"3084",33702,"Lasioglossum","Cistus crispus","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv","Lasioglossum albocinctum",3,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.252193128346858
"3085",33703,"Lasioglossum","Excoecaria benthamiana","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Lasioglossum mahense",3,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.30659899250279
"3086",33707,"Lasioglossum","Cinnamomum verum","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Lasioglossum mahense",6,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.28419820236854
"3087",33711,"Lasioglossum","Dillenia ferruginea","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Lasioglossum mahense",18,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.159462290070547
"3088",33717,"Lasioglossum","Pyrostria bibracteata","11_6_kaiser-bunbury_2017_seychelles_salazie.csv","Lasioglossum mahense",71,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",1.48597727663436
"3089",33720,"Lasioglossum","Viola sororia","16_1_burkle_usa_2013.csv","Lasioglossum versatum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.278293108989535
"3090",33721,"Lasioglossum","Scorzonera humilis","3_2_dupont_2009_denmark_ib.csv","Lasioglossum leucozonium",6,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.243171841246277
"3091",33724,"Lasioglossum","Brachyglottis sp.","17_1_arroyo_correa_new_zealand_2019_1.csv","Lasioglossum mataroa",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.419655775277275
"3092",33728,"Lasioglossum","Cistus monspeliensis","1_4_bartomeus_spain_2008_medca_2_3.csv","Lasioglossum bimaculatum",3,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.20923384488012
"3093",33734,"Lasioglossum","Deckenia nobilis","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Lasioglossum mahense",30,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.468091156842301
"3094",33743,"Lasioglossum","Cistus salvifolius","12_7_bartomeus_spain_2008_Esparragal_unp.csv","Lasioglossum bimaculatus",3,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.151514654543828
"3095",33748,"Lasioglossum","Aster souliei","5_1_fang_2008_china.csv","Lasioglossum kryopetrosum",6,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.181124412379079
"3096",33773,"Lasioglossum","Aster yunnanensis","5_1_fang_2008_china.csv","Lasioglossum kryopetrosum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.374362240872682
"3097",33782,"Lasioglossum","Memecylon elaeagni","11_6_kaiser-bunbury_2017_seychelles_salazie.csv","Lasioglossum mahense",12,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.0477830080623843
"3098",33784,"Lasioglossum","Roscheria melanochaetes","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Lasioglossum mahense",4,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.275528240331234
"3099",33793,"Lasioglossum","Senecio lautus","6_1_inouye_1988_australia.csv","Lasioglossum sp.8",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.408818932341075
"3100",33808,"Lasioglossum","Adenophora jasionifolia","5_1_fang_2008_china.csv","Lasioglossum kryopetrosum",3,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.297067109475241
"3101",33816,"Lasioglossum","Erythroxylum sechellarum","11_6_kaiser-bunbury_2017_seychelles_salazie.csv","Lasioglossum mahense",111,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",2.52581475778469
"3102",33818,"Lasioglossum","Erythroxylum sechellarum","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv","Lasioglossum mahense",39,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.998167815709252
"3103",33819,"Lasioglossum","Excoecaria benthamiana","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv","Lasioglossum mahense",8,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.205178939895791
"3104",33820,"Lasioglossum","Cinnamomum verum","11_3_kaiser-bunbury_2017_seychelles_copolia.csv","Lasioglossum mahense",2,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.414284287539773
"3105",33824,"Lasioglossum","Pyrostria bibracteata","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv","Lasioglossum mahense",8,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.123351499221035
"3106",33831,"Lasioglossum","Oxylobium ellipticum","6_1_inouye_1988_australia.csv","Lasioglossum sp.8",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.408818932341075
"3107",33832,"Lasioglossum","Lavandula pedunculata","12_9_bartomeus_spain_2008_LaRocina_unp.csv","Lasioglossum sp.",4,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.218535529520812
"3108",33838,"Lasioglossum","Ranunculus acris","2_1_dicks_2002_england_shelfanger.csv","Lasioglossum villosulum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.222325251687322
"3109",33844,"Lasioglossum","Lavandula stoechas","1_1_bartomeus_spain_2008_batca_1_2.csv","Lasioglossum bimaculatum",3,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.0897558983822818
"3110",33854,"Lasioglossum","Thapsia villosa","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv","Lasioglossum malachurum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.388377417654161
"3111",33855,"Lasioglossum","Dillenia ferruginea","11_6_kaiser-bunbury_2017_seychelles_salazie.csv","Lasioglossum mahense",6,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.203758630234934
"3112",33862,"Lasioglossum","Paraserianthes falcataria","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Lasioglossum mahense",4,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.451605336619624
"3113",33865,"Lasioglossum","Roscheria melanochaetes","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv","Lasioglossum mahense",10,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.0677506565003679
"3114",33869,"Lasioglossum","Agrimonia pilosa","5_1_fang_2008_china.csv","Lasioglossum kryopetrosum",2,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.335714675173961
"3115",33881,"Lasioglossum","Swertia forrestii","5_1_fang_2008_china.csv","Lasioglossum kryopetrosum",18,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.282646376005569
"3116",33886,"Lasioglossum","Rosmarinus officinalis","12_8_bartomeus_spain_2008_LaCunya_unp.csv","Lasioglossum malachurum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.41682707792345
"3117",33889,"Lasioglossum","Claytonia virginica","16_1_burkle_usa_2013.csv","Lasioglossum tegulare",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.278293108989535
"3118",33897,"Lasioglossum","Ochna kirkii","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Lasioglossum mahense",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.576552201904981
"3119",33898,"Lasioglossum","Erythroxylum sechellarum","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Lasioglossum mahense",46,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",1.29765077737537
"3120",33899,"Lasioglossum","Paragenipa lancifolia","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Lasioglossum mahense",32,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.714565406043708
"3121",33901,"Lasioglossum","Memecylon elaeagni","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv","Lasioglossum mahense",45,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.905264091111299
"3122",33909,"Lasioglossum","Rosmarinus officinalis","12_9_bartomeus_spain_2008_LaRocina_unp.csv","Lasioglossum imminutus",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.459749274369256
"3123",33922,"Lasioglossum","Hypochaeris radicata","2_2_dicks_2002_england_hicklingbroad.csv","Lasioglossum villosulum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.202383050689563
"3124",33926,"Lasioglossum","Nephrosperma vanhoutteanum","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Lasioglossum mahense",197,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",5.70277128135107
"3125",33927,"Lasioglossum","Erythroxylum sechellarum","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv","Lasioglossum mahense",45,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",1.56123669867363
"3126",33932,"Lasioglossum","Aetheorrina bulbosa","1_1_bartomeus_spain_2008_batca_1_2.csv","Lasioglossum pauxillum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.487246305503816
"3127",33941,"Lasioglossum","Monarda bradburiana","16_1_burkle_usa_2013.csv","Lasioglossum coeruleum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.278293108989535
"3128",33948,"Lasioglossum","Timonius flavescens","11_6_kaiser-bunbury_2017_seychelles_salazie.csv","Lasioglossum mahense",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.333738315378726
"3129",33953,"Lasioglossum","Trientalis europaea","3_3_dupont_2009_denmark_so.csv","Lasioglossum rufitarse",2,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.385334536500281
"3130",33957,"Lasioglossum","Diplotaxis virgata","12_9_bartomeus_spain_2008_LaRocina_unp.csv","Lasioglossum sp.",3,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.29894011113696
"3131",33966,"Lasioglossum","Wahlenbergia albomarginata","17_1_arroyo_correa_new_zealand_2019_1.csv","Lasioglossum sp.",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.419655775277275
"3132",33969,"Lasioglossum","Cirsium arvense","17_1_arroyo_correa_new_zealand_2019_1.csv","Lasioglossum mataroa",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.419655775277275
"3133",33974,"Lasioglossum","Dillenia ferruginea","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv","Lasioglossum mahense",30,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.648809080211014
"3134",33976,"Lasioglossum","Nephrosperma vanhoutteanum","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Lasioglossum mahense",112,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",4.04648181365323
"3135",33978,"Lasioglossum","Deckenia nobilis","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Lasioglossum mahense",23,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.339724810187637
"3136",33979,"Lasioglossum","Mertensia virginica","16_1_burkle_usa_2013.csv","Lasioglossum coeruleum",2,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.250761143319814
"3137",33982,"Lasioglossum","Cistus salvifolius","12_3_bartomeus_spain_2008_Bonares_unp.csv","Lasioglossum sp.",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.490022214172545
"3138",33983,"Lasioglossum","Phlox divaricata","16_1_burkle_usa_2013.csv","Lasioglossum coeruleum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.278293108989535
"3139",33986,"Lasioglossum","Psychotria pervillei","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv","Lasioglossum mahense",13,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.0156506075806321
"3140",33999,"Lasioglossum","Achillea millefolium","6_1_inouye_1988_australia.csv","Lasioglossum sp.9",4,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.0146006761550384
"3141",34008,"Lasioglossum","Tradescantia brevicaulis","16_1_burkle_usa_2013.csv","Lasioglossum obscurum",2,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.250761143319814
"3142",34010,"Lasioglossum","Dracaena reflexa","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv","Lasioglossum mahense",3,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.329477990846113
"3143",34012,"Lasioglossum","Cinnamomum verum","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv","Lasioglossum mahense",12,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.0499083907854626
"3144",34013,"Lasioglossum","Genista anglica","3_3_dupont_2009_denmark_so.csv","Lasioglossum punctatissimum",2,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.385334536500281
"3145",34019,"Lasioglossum","Cistus salvifolius","1_3_bartomeus_spain_2008_medca_1_2.csv","Lasioglossum bimaculatum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.538076840988026
"3146",34020,"Lasioglossum","Chrysobalanus icaco","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Lasioglossum mahense",6,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.368307426429386
"3147",34021,"Lasioglossum","Aphloia theiformis","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv","Lasioglossum mahense",19,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.944772555424174
"3148",34025,"Lasioglossum","Alyssum maritimum","1_1_bartomeus_spain_2008_batca_1_2.csv","Lasioglossum sp.",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.487246305503816
"3149",34028,"Lasioglossum","Gastonia crassa","11_6_kaiser-bunbury_2017_seychelles_salazie.csv","Lasioglossum mahense",29,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.394147921426507
"3150",34029,"Lasioglossum","Peponidium carinatum","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv","Lasioglossum mahense",3,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.399267126283701
"3151",34033,"Lasioglossum","Lavandula pedunculata","12_9_bartomeus_spain_2008_LaRocina_unp.csv","Lasioglossum malachurum",4,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.218535529520812
"3152",34044,"Lasioglossum","Leptospermum scoparium","17_1_arroyo_correa_new_zealand_2019_1.csv","Lasioglossum sordidum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.419655775277275
"3153",34045,"Lasioglossum","Origanum vulgare","5_1_fang_2008_china.csv","Lasioglossum kryopetrosum",13,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.0894085475119656
"3154",34052,"Lasioglossum","Cinnamomum verum","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv","Lasioglossum mahense",7,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.149409925177566
"3155",34056,"Lasioglossum","Memecylon elaeagni","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Lasioglossum mahense",18,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",0.131480034712042
"3156",34058,"Lasioglossum","Cinnamomum verum","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Lasioglossum mahense",14,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.0351157856684337
"3157",34060,"Lasioglossum","Memecylon elaeagni","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv","Lasioglossum mahense",4,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.284460974428976
"3158",34066,"Lasioglossum","Soulamea terminalioides","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv","Lasioglossum mahense",5,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.206752763302035
"3159",34070,"Lasioglossum","Cistus salvifolius","12_7_bartomeus_spain_2008_Esparragal_unp.csv","Lasioglossum leucozonium",3,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.151514654543828
"3160",34071,"Lasioglossum","Hypochaeris radicata","2_1_dicks_2002_england_shelfanger.csv","Lasioglossum leucozonium",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.222325251687322
"3161",34073,"Lasioglossum","Halimium commutatum","12_9_bartomeus_spain_2008_LaRocina_unp.csv","Lasioglossum malachurum",2,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.379344692753108
"3162",34074,"Lasioglossum","Anemonella thalictroides","16_1_burkle_usa_2013.csv","Lasioglossum versatum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.278293108989535
"3163",34083,"Lasioglossum","Celmisia longifolia","6_1_inouye_1988_australia.csv","Lasioglossum sp.8",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.408818932341075
"3164",34095,"Lasioglossum","Colea seychellarum","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv","Lasioglossum mahense",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.476902400838865
"3165",34103,"Lasioglossum","Campnosperma seychellarum","11_3_kaiser-bunbury_2017_seychelles_copolia.csv","Lasioglossum mahense",2,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.414284287539773
"3166",34107,"Lasioglossum","Daucus carota","1_6_bartomeus_spain_2008_selop_1_2.csv","Lasioglossum pauxillum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.382758184546206
"3167",34110,"Lasioglossum","Lavandula pedunculata","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv","Lasioglossum sexnotatum",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.22097595917241
"3168",34113,"Lasioglossum","Thymelaea hirusta","1_1_bartomeus_spain_2008_batca_1_2.csv","Lasioglossum sp.",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.487246305503816
"3169",34115,"Lasioglossum","Cistus salvifolius","12_8_bartomeus_spain_2008_LaCunya_unp.csv","Lasioglossum imminutus",1,17,"itis","Hymenoptera","Halictidae","Lasioglossum","Bee",-0.41682707792345
