"","Species_all","Plant_species","bee_family","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system.x","IMPUTED_Compatibility.x","Autonomous_selfing_level.x","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set.x","Flower_morphology.x","Flower_symmetry.x","Flowers_per_plant.x","Flowers_per_inflorescence.x","Floral_unit_width.x","Corolla_diameter_mean.x","Corolla_length_mean.x","STYLE_IMPUTED.x","OVULES_IMPUTED.x","life_form.x","lifespan.x","IMPUTED_plant_height_mean_m.x","Breeding_system.y","IMPUTED_Compatibility.y","Autonomous_selfing_level.y","Autonomous_selfing_level_fruit_set.y","Flower_morphology.y","Flower_symmetry.y","Flowers_per_plant.y","Flowers_per_inflorescence.y","Floral_unit_width.y","Corolla_diameter_mean.y","Corolla_length_mean.y","STYLE_IMPUTED.y","OVULES_IMPUTED.y","life_form.y","lifespan.y","IMPUTED_plant_height_mean_m.y","Nectar_presence_absence","Clusters"
"1248","Spermacoce eryngioides","Borreria eryngioides","Halictidae","10_1_souza_2017_brazil_chaco.csv",1,-0.302398296687748,"Gentianales","Rubiaceae","Spermacoce","hermaphrodite","self_compatible","high","qualitative","NA","campanulate","actinomorphic","15","20","10","2","1.9","0.35","2","herb","perennial","0.2","Hermaphrodite","self_compatible","high",2.59101938354233,"Campanulate","actinomorphic",-0.233943398222878,-0.121896454140247,-0.700496348257707,-0.662279329183607,-0.525419369026427,-0.681932254682287,-0.126552051633125,"herb","Perennial",-0.522997317303482,"yes",1
"1249","Spermacoce eryngioides","Borreria eryngioides","Apidae","10_1_souza_2017_brazil_chaco.csv",262,0.660113354964718,"Gentianales","Rubiaceae","Spermacoce","hermaphrodite","self_compatible","high","qualitative","NA","campanulate","actinomorphic","15","20","10","2","1.9","0.35","2","herb","perennial","0.2","Hermaphrodite","self_compatible","high",2.59101938354233,"Campanulate","actinomorphic",-0.233943398222878,-0.121896454140247,-0.700496348257707,-0.662279329183607,-0.525419369026427,-0.681932254682287,-0.126552051633125,"herb","Perennial",-0.522997317303482,"yes",1
"1250","Spermacoce eryngioides","Borreria eryngioides","Megachilidae","10_1_souza_2017_brazil_chaco.csv",27,-0.206515909933096,"Gentianales","Rubiaceae","Spermacoce","hermaphrodite","self_compatible","high","qualitative","NA","campanulate","actinomorphic","15","20","10","2","1.9","0.35","2","herb","perennial","0.2","Hermaphrodite","self_compatible","high",2.59101938354233,"Campanulate","actinomorphic",-0.233943398222878,-0.121896454140247,-0.700496348257707,-0.662279329183607,-0.525419369026427,-0.681932254682287,-0.126552051633125,"herb","Perennial",-0.522997317303482,"yes",1
"1251","Spiraea alba","Spiraea alba","Apidae","9_1_small_1976_canada.csv",48,1.17201168196522,"Rosales","Rosaceae","Spiraea","hermaphrodite","partially_self_compatible","low","qualitative","NA","dish","actinomorphic","100","100","30","5.5","1","0.9","19","shrub","perennial","1.2","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Open","actinomorphic",-0.224053541400674,0.0747989153103831,-0.253833084578959,-0.48969292250032,-0.57768216162697,-0.62093107386395,-0.116546345743758,"shrub","Perennial",-0.237718485408795,"yes",2
"1252","Stachys sylvatica","Stachys sylvatica","Apidae","18_1_bundgaard_2003_denmark.csv",32,0.858973493476445,"Lamiales","Lamiaceae","Stachys","hermaphrodite","self_compatible","low","quantitative","NA","tube","zygomorphic","20","20","35","7","7","4.5","4","herb","perennial","0.75","Hermaphrodite","self_compatible","low",-0.220796038480327,"Tube","zygomorphic",-0.233361641939219,-0.121896454140247,-0.142167268659272,-0.415727319636055,-0.22926354429002,-0.221650617598474,-0.125374909763788,"herb","Perennial",-0.366093959761404,"yes",5
"1253","Stellaria graminea","Stellaria graminea","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",1,-0.544355736809217,"Caryophyllales","Caryophyllaceae","Stellaria","hermaphrodite","self_compatible","none","quantitative","NA","dish","actinomorphic","10","5","9.5","9.5","2","3","60","herb","perennial","0.3","Hermaphrodite","self_compatible","none",-0.708177378297588,"Open","actinomorphic",-0.234525154506537,-0.15877683591224,-0.711662929849675,-0.292451314862279,-0.519612392070811,-0.388017474375756,-0.0924149374223447,"herb","Perennial",-0.494469434114014,"yes",3
"1254","Stellaria yunnanensis","Stellaria yunnanensis","Halictidae","5_1_fang_2008_china.csv",4,-0.582495739051995,"Caryophyllales","Caryophyllaceae","Stellaria","hermaphrodite","self_compatible","NA","NA","NA","dish","actinomorphic","40","5","10.5","10.5","2","4.5","60","herb","perennial","0.2","Hermaphrodite","self_compatible","low",-0.296947873191883,"Open","actinomorphic",-0.231034616804583,-0.15877683591224,-0.689329766665738,-0.243140912952768,-0.519612392070811,-0.221650617598474,-0.0924149374223447,"herb","Perennial",-0.522997317303482,"yes",2
"1255","Stillingia lineata","Stillingia lineata","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.554706105196914,"Malpighiales","Euphorbiaceae","Stillingia","monoecious","monoecious","none","quantitative","0","tube","actinomorphic","450","15","5","1","1","1","3","shrub","perennial","4.0999999999999996","Monoecious","monoecious","none",-0.708177378297588,"Tube","actinomorphic",-0.183330601544541,-0.134189914730911,-0.812162164177394,-0.711589731093117,-0.57768216162697,-0.609839950078798,-0.125963480698456,"shrub","Perennial",0.5895901270858,"no",4
"1256","Stylosanthes hamata","Stylosanthes hamata","Megachilidae","10_1_souza_2017_brazil_chaco.csv",1,-0.302398296687748,"Fabales","Fabaceae","Stylosanthes","hermaphrodite","self_compatible","high","qualitative","NA","papilionaceous","zygomorphic","5","1","4.5","4.5","4.5","4.5","2.5","herb","annual","0.75","Hermaphrodite","self_compatible","high",2.59101938354233,"Papilionaceous","zygomorphic",-0.235106910790196,-0.168611604384771,-0.823328745769362,-0.539003324409831,-0.374437968180416,-0.221650617598474,-0.126257766165791,"herb","Short lived",-0.366093959761404,"yes",1
"1257","Suriana maritima","Suriana maritima","Apidae","8_2_olesen_2002_mauritius.csv",23,-1.04508792468978,"Fabales","Surianaceae","Suriana","hermaphrodite","self_compatible","low","quantitative","20","dish","actinomorphic","200","1","20","20","3","4","10","shrub","perennial","2.5","Hermaphrodite","self_compatible","low",0.0416400675751207,"Open","actinomorphic",-0.212418415727493,-0.168611604384771,-0.477164716418333,0.22530790518758,-0.461542622514653,-0.277106236524235,-0.121843484155776,"shrub","Perennial",0.133143996054299,"yes",2
"1258","Swertia forrestii","Swertia forrestii","Halictidae","5_1_fang_2008_china.csv",22,-0.281421128773864,"Gentianales","Gentianaceae","Swertia","hermaphrodite","NA","NA","NA","NA","dish","actinomorphic","10","10","35","17.5","NA","0.5","73.3","herb","perennial","0.22500000000000001","Hermaphrodite","self_compatible","low",-0.157763259740911,"Open","actinomorphic",-0.234525154506537,-0.146483375321575,-0.142167268659272,0.102031900413804,-0.177436274961149,-0.665295569004559,-0.084586943991252,"herb","Perennial",-0.515865346506115,"yes",2
"1259","Swertia forrestii","Swertia forrestii","Apidae","5_1_fang_2008_china.csv",1,-0.632674840765017,"Gentianales","Gentianaceae","Swertia","hermaphrodite","NA","NA","NA","NA","dish","actinomorphic","10","10","35","17.5","NA","0.5","73.3","herb","perennial","0.22500000000000001","Hermaphrodite","self_compatible","low",-0.157763259740911,"Open","actinomorphic",-0.234525154506537,-0.146483375321575,-0.142167268659272,0.102031900413804,-0.177436274961149,-0.665295569004559,-0.084586943991252,"herb","Perennial",-0.515865346506115,"yes",2
"1260","Syzygium jambos","Syzygium jambos","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",80,0.763086679904062,"Myrtales","Myrtaceae","Syzygium","hermaphrodite","self_compatible","medium","quantitative","72.5","brush","actinomorphic","1000","25","150","75","75","40","60","tree","perennial","9.5","Hermaphrodite","self_compatible","medium",2.00991086299098,"Brush","actinomorphic",-0.119337410342045,-0.109602993549582,2.42614649749353,2.93738001021065,3.71948078552874,3.71569832613052,-0.0924149374223447,"tree","Perennial",2.13009581931711,"yes",2
"1261","Syzygium jambos","Syzygium jambos","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",6,-0.688310314483744,"Myrtales","Myrtaceae","Syzygium","hermaphrodite","self_compatible","medium","quantitative","72.5","brush","actinomorphic","1000","25","150","75","75","40","60","tree","perennial","9.5","Hermaphrodite","self_compatible","medium",2.00991086299098,"Brush","actinomorphic",-0.119337410342045,-0.109602993549582,2.42614649749353,2.93738001021065,3.71948078552874,3.71569832613052,-0.0924149374223447,"tree","Perennial",2.13009581931711,"yes",2
"1262","Syzygium mauritianum","Syzygium mauritianum","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2,-0.51416280182704,"Myrtales","Myrtaceae","Syzygium","hermaphrodite","self_compatible","low","4","NA","brush","actinomorphic","NA","5","80","19.100000000000001","20","15.25","32","tree","perennial","4.5","Hermaphrodite","self_compatible","low",-0.220796038480327,"Brush","actinomorphic",-0.0835733610478213,-0.15877683591224,0.86282507461791,0.180928543469021,0.525643459940038,0.970645189305377,-0.108894923593066,"tree","Perennial",0.703701659843675,"yes",2
"1263","Syzygium petrinense","Syzygium petrinese","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",5,-0.392532891717418,"Myrtales","Myrtaceae","Syzygium","NA","self_compatible","NA","NA","NA","brush","actinomorphic","NA","100","NA","NA","NA","NA","32","NA","NA","NA","Hermaphrodite","self_compatible","low",-0.318580200232491,"Brush","actinomorphic",0.051924852410537,0.0747989153103831,0.257495853098879,-0.221343249788669,-0.329230652580947,-0.121248219533385,-0.108894923593066,"shrub","Perennial",0.00838618804818062,"yes",2
"1264","Syzygium petrinense","Syzygium petrinese","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.554706105196914,"Myrtales","Myrtaceae","Syzygium","NA","self_compatible","NA","NA","NA","brush","actinomorphic","NA","100","NA","NA","NA","NA","32","NA","NA","NA","Hermaphrodite","self_compatible","low",-0.318580200232491,"Brush","actinomorphic",0.051924852410537,0.0747989153103831,0.257495853098879,-0.221343249788669,-0.329230652580947,-0.121248219533385,-0.108894923593066,"shrub","Perennial",0.00838618804818062,"yes",2
"1265","Syzygium petrinense","Syzygium petrinese","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",12,-0.316316585022582,"Myrtales","Myrtaceae","Syzygium","NA","self_compatible","NA","NA","NA","brush","actinomorphic","NA","100","NA","NA","NA","NA","32","NA","NA","NA","Hermaphrodite","self_compatible","low",-0.318580200232491,"Brush","actinomorphic",0.051924852410537,0.0747989153103831,0.257495853098879,-0.221343249788669,-0.329230652580947,-0.121248219533385,-0.108894923593066,"shrub","Perennial",0.00838618804818062,"yes",2
"1266","Syzygium venosum","Syzygium venosum","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",4,-0.433076195087292,"Myrtales","Myrtaceae","Syzygium","hermaphrodite","self_compatible","NA","NA","NA","brush","actinomorphic","2500","35","50","16","NA","12.5","18","tree","perennial","4.5","Hermaphrodite","self_compatible","low",-0.291114855826077,"Brush","actinomorphic",0.05518947475567,-0.0850160723682536,0.192830179099788,0.0280662975495385,-0.0753268760883468,0.665639285213694,-0.117134916678427,"tree","Perennial",0.703701659843675,"yes",2
"1267","Syzygium wrightii","Syzygium wrightii","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",3,-0.798477039351451,"Myrtales","Myrtaceae","Syzygium","dioecious","dioecious","none","quantitative","0","campanulate","actinomorphic","1000","75","20","3.2","10","13","35","tree","perennial","17","Dioecious","dioecious","none",-0.708177378297588,"Campanulate","actinomorphic",-0.119337410342045,0.0133316123570613,-0.477164716418333,-0.603106846892194,-0.0550542356215452,0.721094904139454,-0.10712921078906,"tree","Perennial",4.26968705852727,"yes",4
"1268","Syzygium wrightii","Syzygium wrightii","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",3,-0.640910276750274,"Myrtales","Myrtaceae","Syzygium","dioecious","dioecious","none","quantitative","0","campanulate","actinomorphic","1000","75","20","3.2","10","13","35","tree","perennial","17","Dioecious","dioecious","none",-0.708177378297588,"Campanulate","actinomorphic",-0.119337410342045,0.0133316123570613,-0.477164716418333,-0.603106846892194,-0.0550542356215452,0.721094904139454,-0.10712921078906,"tree","Perennial",4.26968705852727,"yes",4
"1269","Syzygium wrightii","Syzygium wrightii","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",9,-0.456272593915115,"Myrtales","Myrtaceae","Syzygium","dioecious","dioecious","none","quantitative","0","campanulate","actinomorphic","1000","75","20","3.2","10","13","35","tree","perennial","17","Dioecious","dioecious","none",-0.708177378297588,"Campanulate","actinomorphic",-0.119337410342045,0.0133316123570613,-0.477164716418333,-0.603106846892194,-0.0550542356215452,0.721094904139454,-0.10712921078906,"tree","Perennial",4.26968705852727,"yes",4
"1270","Syzygium wrightii","Syzygium wrightii","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",1,-0.851040928213673,"Myrtales","Myrtaceae","Syzygium","dioecious","dioecious","none","quantitative","0","campanulate","actinomorphic","1000","75","20","3.2","10","13","35","tree","perennial","17","Dioecious","dioecious","none",-0.708177378297588,"Campanulate","actinomorphic",-0.119337410342045,0.0133316123570613,-0.477164716418333,-0.603106846892194,-0.0550542356215452,0.721094904139454,-0.10712921078906,"tree","Perennial",4.26968705852727,"yes",4
"1271","Syzygium wrightii","Syzygium wrightii","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",8,-0.560074512642587,"Myrtales","Myrtaceae","Syzygium","dioecious","dioecious","none","quantitative","0","campanulate","actinomorphic","1000","75","20","3.2","10","13","35","tree","perennial","17","Dioecious","dioecious","none",-0.708177378297588,"Campanulate","actinomorphic",-0.119337410342045,0.0133316123570613,-0.477164716418333,-0.603106846892194,-0.0550542356215452,0.721094904139454,-0.10712921078906,"tree","Perennial",4.26968705852727,"yes",4
"1272","Syzygium wrightii","Syzygium wrightii","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",14,-0.43796578830913,"Myrtales","Myrtaceae","Syzygium","dioecious","dioecious","none","quantitative","0","campanulate","actinomorphic","1000","75","20","3.2","10","13","35","tree","perennial","17","Dioecious","dioecious","none",-0.708177378297588,"Campanulate","actinomorphic",-0.119337410342045,0.0133316123570613,-0.477164716418333,-0.603106846892194,-0.0550542356215452,0.721094904139454,-0.10712921078906,"tree","Perennial",4.26968705852727,"yes",4
"1273","Syzygium wrightii","Syzygium wrightii","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",2,-0.817040503720875,"Myrtales","Myrtaceae","Syzygium","dioecious","dioecious","none","quantitative","0","campanulate","actinomorphic","1000","75","20","3.2","10","13","35","tree","perennial","17","Dioecious","dioecious","none",-0.708177378297588,"Campanulate","actinomorphic",-0.119337410342045,0.0133316123570613,-0.477164716418333,-0.603106846892194,-0.0550542356215452,0.721094904139454,-0.10712921078906,"tree","Perennial",4.26968705852727,"yes",4
"1274","Syzygium wrightii","Syzygium wrightii","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",3,-0.676955142332211,"Myrtales","Myrtaceae","Syzygium","dioecious","dioecious","none","quantitative","0","campanulate","actinomorphic","1000","75","20","3.2","10","13","35","tree","perennial","17","Dioecious","dioecious","none",-0.708177378297588,"Campanulate","actinomorphic",-0.119337410342045,0.0133316123570613,-0.477164716418333,-0.603106846892194,-0.0550542356215452,0.721094904139454,-0.10712921078906,"tree","Perennial",4.26968705852727,"yes",4
"1275","Syzygium wrightii","Syzygium wrightii","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",2,-0.75549098483325,"Myrtales","Myrtaceae","Syzygium","dioecious","dioecious","none","quantitative","0","campanulate","actinomorphic","1000","75","20","3.2","10","13","35","tree","perennial","17","Dioecious","dioecious","none",-0.708177378297588,"Campanulate","actinomorphic",-0.119337410342045,0.0133316123570613,-0.477164716418333,-0.603106846892194,-0.0550542356215452,0.721094904139454,-0.10712921078906,"tree","Perennial",4.26968705852727,"yes",4
"1276","Talinum fruticosum","Talinum triangulare","Apidae","10_1_souza_2017_brazil_chaco.csv",7,-0.280271592052059,"Caryophyllales","Talinaceae","Talinum","hermaphrodite","self_compatible","high","quantitative","94","dish","actinomorphic","15","5","20","20","7","1.2","50","herb","perennial","0.75","Hermaphrodite","self_compatible","high",2.81596461730414,"Open","actinomorphic",-0.233943398222878,-0.15877683591224,-0.477164716418333,0.22530790518758,-0.22926354429002,-0.587657702508494,-0.098300646769031,"herb","Perennial",-0.366093959761404,"yes",1
"1277","Talinum fruticosum","Talinum triangulare","Megachilidae","10_1_souza_2017_brazil_chaco.csv",3,-0.295022728475852,"Caryophyllales","Talinaceae","Talinum","hermaphrodite","self_compatible","high","quantitative","94","dish","actinomorphic","15","5","20","20","7","1.2","50","herb","perennial","0.75","Hermaphrodite","self_compatible","high",2.81596461730414,"Open","actinomorphic",-0.233943398222878,-0.15877683591224,-0.477164716418333,0.22530790518758,-0.22926354429002,-0.587657702508494,-0.098300646769031,"herb","Perennial",-0.366093959761404,"yes",1
"1278","Taraxacum campylodes","Taraxacum vulgare","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",4,-0.268256177785786,"Asterales","Asteraceae","Taraxacum","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","1","1","29.1","29.1","8.5","12","45","herb","perennial","0.15","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Capitulum","actinomorphic",-0.235572315817123,-0.168611604384771,-0.273932931444503,0.674032562564124,-0.142158889955783,0.610183666287933,-0.101243501442374,"herb","Perennial",-0.537261258898217,"yes",3
"1279","Teucrium fruticans","Teucrium fruticans","Andrenidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",1,-0.461126115566918,"Lamiales","Lamiaceae","Teucrium","hermaphrodite","partially_self_compatible","NA","NA","NA","bowl","zygomorphic","200","15","50","9","19.100000000000001","22","4","shrub","perennial","1.25","Hermaphrodite","partially_self_compatible","low",-0.280840883961923,"Open","zygomorphic",-0.212418415727493,-0.134189914730911,0.192830179099788,-0.317106515817034,0.473380667339495,1.71929604480314,-0.125374909763788,"shrub","Perennial",-0.22345454381406,"yes",5
