"","Species_all","X","Plant_species","guild","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","species","phylo","clusters"
"1409","Leucanthemum vulgare",1487,"Leucanthemum vulgare","Lepidoptera","2_2_dicks_2002_england_hicklingbroad.csv",31,0.0524688257970095,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1410","Leucanthemum vulgare",1482,"Leucanthemum vulgare","Hymenoptera","2_1_dicks_2002_england_shelfanger.csv",8,-0.200563288197204,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1411","Leucanthemum vulgare",1484,"Leucanthemum vulgare","Lepidoptera","17_1_arroyo_correa_new_zealand_2019_1.csv",5,-0.260775286802283,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1412","Leucanthemum vulgare",1485,"Leucanthemum vulgare","Lepidoptera","17_2_arroyo_correa_new_zealand_2019_2.csv",3,-0.289885367127578,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1413","Leucanthemum vulgare",1480,"Leucanthemum vulgare","Hymenoptera","17_1_arroyo_correa_new_zealand_2019_1.csv",15,0.467861543968802,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1414","Leucanthemum vulgare",1477,"Leucanthemum vulgare","Apidae","2_1_dicks_2002_england_shelfanger.csv",50,0.249336633281524,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1415","Leucanthemum vulgare",1488,"Leucanthemum vulgare","Non-syrphids-diptera","17_1_arroyo_correa_new_zealand_2019_1.csv",6,-0.187911603725174,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1416","Leucanthemum vulgare",1483,"Leucanthemum vulgare","Hymenoptera","2_2_dicks_2002_england_hicklingbroad.csv",2,-0.264163857047371,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1417","Leucanthemum vulgare",1490,"Leucanthemum vulgare","Non-syrphids-diptera","2_2_dicks_2002_england_hicklingbroad.csv",32,0.0633871941709537,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1418","Leucanthemum vulgare",1481,"Leucanthemum vulgare","Hymenoptera","17_3_arroyo_correa_new_zealand_2019_3.csv",1,-0.483761338821196,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1419","Leucanthemum vulgare",1489,"Leucanthemum vulgare","Non-syrphids-diptera","2_1_dicks_2002_england_shelfanger.csv",617,6.32298557324435,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1420","Leucanthemum vulgare",1478,"Leucanthemum vulgare","Apidae","2_2_dicks_2002_england_hicklingbroad.csv",49,0.248999456528005,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1421","Leucanthemum vulgare",1479,"Leucanthemum vulgare","Coleoptera","2_1_dicks_2002_england_shelfanger.csv",2,-0.264834705551308,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1422","Leucanthemum vulgare",1491,"Leucanthemum vulgare","Syrphids","2_2_dicks_2002_england_hicklingbroad.csv",32,0.0633871941709537,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative",2.5,"dish","actinomorphic",4,"1",45,45,7.5,1.5,180,"herb","perennial",0.45,NA,"Leucanthemum vulgare",3
"1423","Leucochrysum albicans",1279,"Helipterum albicans","Syrphids","6_1_inouye_1988_australia.csv",8,-0.285758590583696,"Asterales","Asteraceae","Leucochrysum","hermaphrodite","self_incompatible","none","quantitative",0,"capitulum","actinomorphic",10,"1",32.5,32.5,16.25,0.5,NA,"herb","perennial",0.25,NA,"Leucochrysum albicans",2
"1424","Leucochrysum albicans",1278,"Helipterum albicans","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",14,-0.0622664633178482,"Asterales","Asteraceae","Leucochrysum","hermaphrodite","self_incompatible","none","quantitative",0,"capitulum","actinomorphic",10,"1",32.5,32.5,16.25,0.5,NA,"herb","perennial",0.25,NA,"Leucochrysum albicans",2
"1425","Ligularia cymbulifera",1495,"Ligularia cymbulifera","Non-syrphids-diptera","5_1_fang_2008_china.csv",6,-0.435512751315937,"Asterales","Asteraceae","Ligularia","hermaphrodite",NA,NA,NA,NA,"capitulum","actinomorphic",50,"50",40,19.1,6.5,6.5,15,"herb","perennial",1,NA,"Ligularia cymbulifera",2
"1426","Ligularia cymbulifera",1494,"Ligularia cymbulifera","Apidae","5_1_fang_2008_china.csv",18,-0.172001185613225,"Asterales","Asteraceae","Ligularia","hermaphrodite",NA,NA,NA,NA,"capitulum","actinomorphic",50,"50",40,19.1,6.5,6.5,15,"herb","perennial",1,NA,"Ligularia cymbulifera",2
"1427","Ligularia dictyoneura",1497,"Ligularia dictyoneura","Hymenoptera","5_1_fang_2008_china.csv",5,-0.45747204845783,"Asterales","Asteraceae","Ligularia","hermaphrodite",NA,NA,NA,NA,"capitulum","actinomorphic",15,"15",35,17.5,17.5,6.5,15,"herb",NA,0.785,NA,"Ligularia dictyoneura",2
"1428","Ligularia dictyoneura",1496,"Ligularia dictyoneura","Apidae","5_1_fang_2008_china.csv",125,2.17764360856929,"Asterales","Asteraceae","Ligularia","hermaphrodite",NA,NA,NA,NA,"capitulum","actinomorphic",15,"15",35,17.5,17.5,6.5,15,"herb",NA,0.785,NA,"Ligularia dictyoneura",2
"1429","Ligularia lankongensis",1499,"Ligularia lankongensis","Hymenoptera","5_1_fang_2008_china.csv",3,-0.501390642741615,"Asterales","Asteraceae","Ligularia","hermaphrodite",NA,NA,NA,NA,"capitulum","actinomorphic",10,"10",40,25,10,6.5,15,"herb",NA,0.25,NA,"Ligularia lankongensis",2
"1430","Ligularia lankongensis",1502,"Ligularia lankongensis","Syrphids","5_1_fang_2008_china.csv",4,-0.479431345599722,"Asterales","Asteraceae","Ligularia","hermaphrodite",NA,NA,NA,NA,"capitulum","actinomorphic",10,"10",40,25,10,6.5,15,"herb",NA,0.25,NA,"Ligularia lankongensis",2
"1431","Ligularia lankongensis",1500,"Ligularia lankongensis","Lepidoptera","5_1_fang_2008_china.csv",8,-0.391594157032152,"Asterales","Asteraceae","Ligularia","hermaphrodite",NA,NA,NA,NA,"capitulum","actinomorphic",10,"10",40,25,10,6.5,15,"herb",NA,0.25,NA,"Ligularia lankongensis",2
"1432","Ligularia lankongensis",1498,"Ligularia lankongensis","Apidae","5_1_fang_2008_china.csv",35,0.201306865798951,"Asterales","Asteraceae","Ligularia","hermaphrodite",NA,NA,NA,NA,"capitulum","actinomorphic",10,"10",40,25,10,6.5,15,"herb",NA,0.25,NA,"Ligularia lankongensis",2
"1433","Ligularia lankongensis",1501,"Ligularia lankongensis","Non-syrphids-diptera","5_1_fang_2008_china.csv",9,-0.369634859890259,"Asterales","Asteraceae","Ligularia","hermaphrodite",NA,NA,NA,NA,"capitulum","actinomorphic",10,"10",40,25,10,6.5,15,"herb",NA,0.25,NA,"Ligularia lankongensis",2
"1434","Lilium duchartrei",1504,"Lilium duchartrei","Hymenoptera","5_1_fang_2008_china.csv",3,-0.501390642741615,"Liliales","Liliaceae","Lilium","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",110,110,55,35,147,"herb","perennial",0.8,NA,"Lilium duchartrei",5
"1435","Lilium duchartrei",1503,"Lilium duchartrei","Apidae","5_1_fang_2008_china.csv",22,-0.0841639970456541,"Liliales","Liliaceae","Lilium","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",110,110,55,35,147,"herb","perennial",0.8,NA,"Lilium duchartrei",5
"1436","Linaria viscosa",1507,"Linaria viscosa","Non-syrphids-diptera","12_9_bartomeus_spain_2008_LaRocina_unp.csv",1,-0.614957296114937,"Lamiales","Plantaginaceae","Linaria","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","zygomorphic",35,"3",35,7,25,4.5,188.8,NA,"annual",0.35,NA,"Linaria viscosa",4
"1437","Linaria viscosa",1506,"Linaria viscosa","Non-syrphids-diptera","12_11_bartomeus_spain_2008_Niebla_unp.csv",1,-0.673679008574118,"Lamiales","Plantaginaceae","Linaria","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","zygomorphic",35,"3",35,7,25,4.5,188.8,NA,"annual",0.35,NA,"Linaria viscosa",4
"1438","Linaria viscosa",1505,"Linaria viscosa","Coleoptera","12_11_bartomeus_spain_2008_Niebla_unp.csv",3,-0.378367662349847,"Lamiales","Plantaginaceae","Linaria","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","zygomorphic",35,"3",35,7,25,4.5,188.8,NA,"annual",0.35,NA,"Linaria viscosa",4
"1439","Linum bienne",1508,"Linum bienne","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",2,-0.526023335461983,"Malpighiales","Linaceae","Linum","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",15,"15",35,35,11,2,2,"herb","short_lived",0.33,NA,"Linum bienne",4
"1440","Linum bienne",1509,"Linum bienne","Non-syrphids-diptera","12_11_bartomeus_spain_2008_Niebla_unp.csv",2,-0.526023335461983,"Malpighiales","Linaceae","Linum","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",15,"15",35,35,11,2,2,"herb","short_lived",0.33,NA,"Linum bienne",4
"1441","Linum sp.",1510,"Linum sp.","Hymenoptera","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.665640706972263,"Malpighiales","Linaceae","Linum",NA,"self_compatible",NA,NA,NA,NA,NA,20,"15",10,NA,NA,6,2,"shrub","perennial",0.55,NA,"Linum sp.",5
"1442","Lippia alba",1511,"Lippia alba","Apidae","10_1_souza_2017_brazil_chaco.csv",8,-0.267785407658055,"Lamiales","Verbenaceae","Lippia","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","zygomorphic",750,"25",40,5,4.1,1.5,2,"shrub","perennial",1,NA,"Lippia alba",2
"1443","Lippia alba",1512,"Lippia alba","Hymenoptera","10_1_souza_2017_brazil_chaco.csv",11,-0.20901570941249,"Lamiales","Verbenaceae","Lippia","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","zygomorphic",750,"25",40,5,4.1,1.5,2,"shrub","perennial",1,NA,"Lippia alba",2
"1444","Lobularia maritima",90,"Alyssum maritimum","Hymenoptera","1_1_bartomeus_spain_2008_batca_1_2.csv",3,-0.553994617910591,"Brassicales","Brassicaceae","Lobularia","hermaphrodite","self_compatible","medium","quantitative",35,"bowl","actinomorphic",750,"15",20,4,NA,0.45,2,"herb","perennial",0.25,NA,"Lobularia maritima",5
"1445","Lobularia maritima",91,"Alyssum maritimum","Non-syrphids-diptera","1_1_bartomeus_spain_2008_batca_1_2.csv",2,-0.660005933683605,"Brassicales","Brassicaceae","Lobularia","hermaphrodite","self_compatible","medium","quantitative",35,"bowl","actinomorphic",750,"15",20,4,NA,0.45,2,"herb","perennial",0.25,NA,"Lobularia maritima",5
"1446","Lotus corniculatus",1513,"Lotus cornculatus","Apidae","5_1_fang_2008_china.csv",28,0.047591785805702,"Fabales","Fabaceae","Lotus","hermaphrodite","partially_self_compatible","low","qualitative",NA,"papilionaceous","zygomorphic",35,"5",30,11,11,5,35,"herb","perennial",0.55,NA,"Lotus corniculatus",4
"1447","Lupinus angustifolius",1525,"Lupinus angustifolius","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",11,0.802877722547237,"Fabales","Fabaceae","Lupinus","hermaphrodite","self_compatible","none","qualitative",NA,"papilionaceous","zygomorphic",25,"25",35,12.5,12.5,15.2,4,"herb","annual",0.45,NA,"Lupinus angustifolius",4
"1448","Lycium chilense",1527,"Lycium chilense","Apidae","15_1_peralta_2006_mendoza_site_1.csv",47,0.184469821126956,"Solanales","Solanaceae","Lycium","hermaphrodite","partially_self_compatible",NA,NA,NA,"campanulate","actinomorphic",1000,"15",10,10,6.25,8,33,"shrub","perennial",0.5,NA,"Lycium chilense",1
"1449","Lycium chilense",1530,"Lycium chilense","Hymenoptera","15_1_peralta_2006_mendoza_site_1.csv",8,-0.347130402317721,"Solanales","Solanaceae","Lycium","hermaphrodite","partially_self_compatible",NA,NA,NA,"campanulate","actinomorphic",1000,"15",10,10,6.25,8,33,"shrub","perennial",0.5,NA,"Lycium chilense",1
"1450","Lycium chilense",1528,"Lycium chilense","Apidae","15_2_peralta_2006_mendoza_site_2.csv",12,-0.311613855807536,"Solanales","Solanaceae","Lycium","hermaphrodite","partially_self_compatible",NA,NA,NA,"campanulate","actinomorphic",1000,"15",10,10,6.25,8,33,"shrub","perennial",0.5,NA,"Lycium chilense",1
"1451","Lycium chilense",1529,"Lycium chilense","Apidae","15_3_peralta_2006_mendoza_site_3.csv",14,-0.319268036796921,"Solanales","Solanaceae","Lycium","hermaphrodite","partially_self_compatible",NA,NA,NA,"campanulate","actinomorphic",1000,"15",10,10,6.25,8,33,"shrub","perennial",0.5,NA,"Lycium chilense",1
"1452","Lycium chilense",1533,"Lycium chilense","Syrphids","15_3_peralta_2006_mendoza_site_3.csv",3,-0.398793530257658,"Solanales","Solanaceae","Lycium","hermaphrodite","partially_self_compatible",NA,NA,NA,"campanulate","actinomorphic",1000,"15",10,10,6.25,8,33,"shrub","perennial",0.5,NA,"Lycium chilense",1
"1453","Lycium chilense",1531,"Lycium chilense","Hymenoptera","15_2_peralta_2006_mendoza_site_2.csv",3,-0.610528714356457,"Solanales","Solanaceae","Lycium","hermaphrodite","partially_self_compatible",NA,NA,NA,"campanulate","actinomorphic",1000,"15",10,10,6.25,8,33,"shrub","perennial",0.5,NA,"Lycium chilense",1
"1454","Lycium chilense",1532,"Lycium chilense","Syrphids","15_1_peralta_2006_mendoza_site_1.csv",26,-0.101776453035562,"Solanales","Solanaceae","Lycium","hermaphrodite","partially_self_compatible",NA,NA,NA,"campanulate","actinomorphic",1000,"15",10,10,6.25,8,33,"shrub","perennial",0.5,NA,"Lycium chilense",1
"1455","Lysimachea europaea",2805,"Trientalis europaea","Lepidoptera","3_2_dupont_2009_denmark_ib.csv",10,-0.348591054147348,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1456","Lysimachea europaea",2803,"Trientalis europaea","Hymenoptera","3_2_dupont_2009_denmark_ib.csv",9,-0.355257024811583,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1457","Lysimachea europaea",2807,"Trientalis europaea","Non-syrphids-diptera","3_1_dupont_2009_denmark_hl.csv",4,-0.381791408328634,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1458","Lysimachea europaea",2802,"Trientalis europaea","Hymenoptera","3_1_dupont_2009_denmark_hl.csv",2,-0.395002183703327,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1459","Lysimachea europaea",2804,"Trientalis europaea","Hymenoptera","3_3_dupont_2009_denmark_so.csv",22,-0.349981055163382,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1460","Lysimachea europaea",2799,"Trientalis europaea","Apidae","3_1_dupont_2009_denmark_hl.csv",623,3.70694357013892,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1461","Lysimachea europaea",2800,"Trientalis europaea","Apidae","3_2_dupont_2009_denmark_ib.csv",729,4.44424185343761,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1462","Lysimachea europaea",2806,"Trientalis europaea","Lepidoptera","3_3_dupont_2009_denmark_so.csv",4,-0.529239644393407,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1463","Lysimachea europaea",2809,"Trientalis europaea","Syrphids","3_1_dupont_2009_denmark_hl.csv",70,0.0541641790362422,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1464","Lysimachea europaea",2810,"Trientalis europaea","Syrphids","3_3_dupont_2009_denmark_so.csv",6,-0.509322023367848,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1465","Lysimachea europaea",2801,"Trientalis europaea","Coleoptera","3_3_dupont_2009_denmark_so.csv",9,-0.479445591829511,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1466","Lysimachea europaea",2808,"Trientalis europaea","Non-syrphids-diptera","3_3_dupont_2009_denmark_so.csv",63,0.0583301758605636,"Ericales","Primulaceae","Trientalis","hermaphrodite","self_compatible",NA,NA,NA,"dish","actinomorphic",5,"1",13.1,13.1,1.1,5,19,"herb","perennial",0.12,NA,"Lysimachea europaea",5
"1467","Maianthemum trifolium",2543,"Smilacina trifolia","Syrphids","9_1_small_1976_canada.csv",18,-0.211718728730108,"Asparagales","Asparagaceae","Maianthemum","hermaphrodite","self_incompatible","none","qualitative",NA,"dish","actinomorphic",8,"8",15,3.25,2.25,1,3,"herb","perennial",0.1,NA,"Maianthemum trifolium",2
"1468","Maianthemum trifolium",2542,"Smilacina trifolia","Non-syrphids-diptera","9_1_small_1976_canada.csv",1,-0.921656300756294,"Asparagales","Asparagaceae","Maianthemum","hermaphrodite","self_incompatible","none","qualitative",NA,"dish","actinomorphic",8,"8",15,3.25,2.25,1,3,"herb","perennial",0.1,NA,"Maianthemum trifolium",2
"1469","Malva multiflora",1454,"Lavatera cretica","Hymenoptera","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",3,-0.403701766426006,"Malvales","Malvaceae","Malva","hermaphrodite","self_compatible",NA,NA,NA,"bowl","actinomorphic",20,"2",100,40,7,7,9,"herb","biennial",0.8,NA,"Malva multiflora",4
"1470","Medusagyne oppositifolia",1539,"Medusagyne oppositifolia","Coleoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",2,-0.588060488754978,"Theales","Ochnaceae","Medusagyne","andromonoecious","partially_self_compatible","low","quantitative",10,"brush","actinomorphic",1800,"18",20,4,4,2.5,2,"tree","perennial",9,NA,"Medusagyne oppositifolia",3
"1471","Medusagyne oppositifolia",1543,"Medusagyne oppositifolia","Non-syrphids-diptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",17,-0.215991068549849,"Theales","Ochnaceae","Medusagyne","andromonoecious","partially_self_compatible","low","quantitative",10,"brush","actinomorphic",1800,"18",20,4,4,2.5,2,"tree","perennial",9,NA,"Medusagyne oppositifolia",3
"1472","Medusagyne oppositifolia",1544,"Medusagyne oppositifolia","Syrphids","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",13,-0.31520958060455,"Theales","Ochnaceae","Medusagyne","andromonoecious","partially_self_compatible","low","quantitative",10,"brush","actinomorphic",1800,"18",20,4,4,2.5,2,"tree","perennial",9,NA,"Medusagyne oppositifolia",3
"1473","Medusagyne oppositifolia",1536,"Medusagyne oppositifolia","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",12,-0.319416348859268,"Theales","Ochnaceae","Medusagyne","andromonoecious","partially_self_compatible","low","quantitative",10,"brush","actinomorphic",1800,"18",20,4,4,2.5,2,"tree","perennial",9,NA,"Medusagyne oppositifolia",3
