"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Desmodium grandiflorum","Hermaphrodite","self_compatible","high",0.739188870321749,"Papilionaceous","zygomorphic",-0.224294492626285,0.0284255694361382,-0.477271164630331,-0.552470233129124,-0.174315483564826,-0.500540179542861,-0.125376051601872,"herb","Perennial",-0.441325578645722,11
"Desmodium hookerianum","Hermaphrodite","self_compatible","high",0.681456886091484,"Papilionaceous","zygomorphic",-0.224294492626285,0.0284255694361382,-0.589550820361918,-0.677171738213868,-0.428766082748693,-0.666059248700018,-0.123582214778074,"shrub","Perennial",-0.325351040891357,11
"Desmodium illinoense","Hermaphrodite","self_compatible","high",0.729036970217556,"Papilionaceous","zygomorphic",-0.223040674704417,-0.133862834708536,-0.477271164630331,-0.377888126010482,-0.174315483564826,-0.500540179542861,-0.125376051601872,"herb","Perennial",-0.151389234259808,11
"Desmodium marilandicum","Hermaphrodite","self_compatible","high",0.732290277392971,"Papilionaceous","zygomorphic",-0.224294492626285,0.0284255694361382,-0.477271164630331,-0.722064280044376,-0.353927671224026,-0.500540179542861,-0.125376051601872,"herb","Perennial",-0.296357406452765,11
"Desmodium paniculatum","Hermaphrodite","self_compatible","high",0.737833278196205,"Papilionaceous","zygomorphic",-0.224294492626285,-0.151340047462578,-0.477271164630331,-0.477649330078277,-0.347940598302053,-0.500540179542861,-0.126571942817737,"herb","Perennial",-0.339847858110652,11
"Desmodium sessilifolium","Hermaphrodite","self_compatible","high",0.734135068309044,"Papilionaceous","zygomorphic",-0.224294492626285,-0.133862834708536,-0.477271164630331,-0.562446353535903,-0.294056942004293,-0.610886225647633,-0.12716988842567,"herb","Perennial",-0.281860589233469,11
"Deutzia crenata","Hermaphrodite","self_compatible","none",-0.235718976609334,"Campanulate","actinomorphic",-0.0337141685023125,-0.0215093241468385,0.0841271140276016,-0.0736164536037054,-0.174315483564826,0.161536097085767,-0.0778284070139495,"shrub","Perennial",0.138547110126106,12
"Deutzia maximowicziana","Hermaphrodite","self_compatible","none",-0.243669088543513,"Campanulate","actinomorphic",-0.0337141685023125,-0.0215093241468385,0.196406769759188,0.095977593311547,-0.572455832876053,0.161536097085767,-0.0830402936892213,"shrub","Perennial",0.138547110126106,12
"Deutzia naseana","Hermaphrodite","self_compatible","none",-0.231663293685651,"Campanulate","actinomorphic",-0.0337141685023125,-0.0215093241468385,0.757805048417121,-0.0736164536037054,0.244779620973307,0.128432283254336,-0.047356961605893,"shrub","Perennial",-0.296357406452765,12
"Dianthus armeria","Hermaphrodite","self_compatible","high",0.39004697985812,"Open","actinomorphic",-0.232444309118428,-0.166320515537471,-0.690602510520345,-0.253186620925737,-0.0545740251253596,0.38222818929531,-0.0739527293196718,"herb","Short lived",-0.455822395865018,3
"Dianthus caryophyllus","Hermaphrodite","partially_self_compatible","low",0.243192182235744,"Tube","actinomorphic",-0.232444309118428,-0.166320515537471,0.0841271140276016,1.46769414924374,0.3155056870505,0.38222818929531,-0.0712619740839753,"herb","Perennial",-0.470319213084314,4
"Diapensia lapponica","Hermaphrodite","self_compatible","low",0.100105599616183,"Campanulate","actinomorphic",-0.22805594639189,-0.16881726021662,-0.609761158393603,-0.0736164536037054,-0.10845768142312,-0.39019413343809,0.0139452750464143,"shrub","Perennial",-0.574696297063243,1
"Dicentra cucullaria","Hermaphrodite","self_incompatible","none",0.264283379676417,"Tube","zygomorphic",-0.230563582235626,-0.158830281500024,-0.589550820361918,-0.0287239117731974,0.39445644402264,-0.489505574932384,-0.125973997209804,"herb","Perennial",-0.528306481961496,14
"Digitalis purpurea","Hermaphrodite","partially_self_compatible","none",-1.11276124921035,"Campanulate","zygomorphic",-0.229309764313758,-0.0714442177298152,1.7683219500014,0.819246322803065,2.04090149756531,3.30639841107175,0.0282959696367957,"herb","Short lived",-0.383338309768539,14
"Digitaria ciliaris","Hermaphrodite","self_compatible","high",0.581352377968284,"Open","zygomorphic",-0.184172319126501,0.827383866763765,-0.908425042639623,-0.737028460654546,-0.527552785961253,-0.710197667141927,-0.128963725249467,"herb","Short lived",-0.426828761426426,13
"Digomphia laurifolia","Hermaphrodite","self_compatible","none",-1.11276124921035,"Campanulate","actinomorphic",-0.233071218079363,-0.163823770858322,-0.0281525417039849,1.21829113907425,1.74154785146664,3.1408793419146,0.419378822117409,"herb","Perennial",-0.170679163159719,10
"Dillenia ferruginea","Hermaphrodite","partially_self_compatible","none",-0.744117273793466,"Open","actinomorphic",-0.22805594639189,-0.158830281500024,0.196406769759188,1.71709715941322,2.63960878976264,-0.224675064280933,-0.122386323562209,"tree","Perennial",2.89294238179229,7
"Dillenia suffruticosa","Hermaphrodite","partially_self_compatible","none",-1.11276124921035,"Open","actinomorphic",-0.134019602251772,-0.133862834708536,1.54376263853823,4.70993328144709,1.04945391690369,0.38222818929531,-0.0951797984012776,"shrub","Perennial",1.73319700424863,12
"Diodella radula","Monoecious","monoecious","none",-1.11276124921035,"Tube","actinomorphic",-0.226802128470021,-0.158830281500024,-0.252711853167158,-0.527529932112175,-0.174315483564826,0.0511900509809957,0.0830862955778525,"herb","Perennial",-0.354344675329948,8
"Diospyros japonica","Monoecious","monoecious","none",-1.11276124921035,"Tube","actinomorphic",0.204511236652653,0.0783604630191149,-0.252711853167158,-0.517553811705395,-0.129412436650026,-0.500540179542861,-0.124778105993939,"tree","Perennial",1.87816517644159,8
"Diospyros revaughanii","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",0.788596445349678,0.358709118555033,-0.589550820361918,-0.42278066784099,-0.920260875005602,-0.500540179542861,-0.124778105993939,"tree","Perennial",2.31306969302046,6
"Diospyros seychellarum","Dioecious","dioecious","none",-0.784314461698163,"Open","actinomorphic",0.600232555962523,0.153949005909936,-0.589550820361918,-0.764328399956831,-0.353927671224026,-0.500540179542861,-0.124778105993939,"shrub","Perennial",0.863387971090891,6
"Diospyros virginiana","Dioecious","dioecious","none",-1.11276124921035,"Campanulate","actinomorphic",2.27331080773525,0.0783604630191149,-0.477271164630331,-0.228246319908788,0.0651674333141071,-0.610886225647633,-0.124778105993939,"tree","Perennial",1.58822883205568,6
"Diplotaxis virgata","Hermaphrodite","self_incompatible","none",0.251859813268837,"Campanulate","actinomorphic",-0.221786856782548,-0.151340047462578,-0.252711853167158,-0.278126921942686,-0.353927671224026,-0.500540179542861,-0.128365779641535,"herb","Short lived",-0.397835126987835,9
"Dipsacus asperoides","Hermaphrodite","self_compatible","none",-1.11276124921035,"Tube","actinomorphic",-0.215517767173207,0.015941846040394,-0.364991508898744,-0.577410534146073,-0.0545740251253596,0.38222818929531,-0.128963725249467,"herb","Perennial",-0.296357406452765,10
"Dipsacus chinensis","Hermaphrodite","self_compatible","none",-1.11276124921035,"Tube","actinomorphic",-0.215517767173207,0.0284255694361382,-0.252711853167158,-0.527529932112175,0.0951027979239737,0.38222818929531,-0.128963725249467,"herb","Perennial",-0.296357406452765,10
"Dipsacus fullonum","Hermaphrodite","self_compatible","low",0.2330045982846,"Funnelform","actinomorphic",-0.159095960689136,0.577709398848882,0.196406769759188,1.71709715941322,0.0951027979239737,-0.0591559951237757,-0.128963725249467,"herb","Short lived",-0.296357406452765,3
"Dipsacus japonicus","Hermaphrodite","self_compatible","none",0.354642978902298,"Tube","actinomorphic",-0.0462523477209949,-0.0714442177298152,-0.252711853167158,-0.614820985671496,-0.264121577394426,-0.00398297207139003,-0.128963725249467,"herb","Short lived",-0.368841492549244,3
"Dipyrena glaberrima","Hermaphrodite","self_compatible","none",0.393932055732639,"Tube","actinomorphic",-0.221786856782548,-0.133862834708536,0.420966081222361,-0.0287239117731974,0.843486913170641,2.03741888086688,-0.12716988842567,"shrub","Perennial",-0.296357406452765,12
"Dirca palustris","Hermaphrodite","self_compatible","low",0.0866871482785058,"Tube","actinomorphic",-0.171634139907819,-0.158830281500024,-0.701830476093504,-0.669689647908784,-0.0845093897352263,0.38222818929531,-0.128963725249467,"shrub","Perennial",-0.296357406452765,1
"Discaria toumatou","Hermaphrodite","partially_self_compatible","none",-1.11276124921035,"Open","actinomorphic",0.768729301493361,-0.14634655810428,-0.477271164630331,-0.577410534146073,-0.59341058810296,-0.610886225647633,-0.127767834033602,"shrub","Perennial",0.138547110126106,12
"Dodonaea viscosa","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",0.706038405399949,-0.121379111312792,0.196406769759188,-0.377888126010482,-0.41379840044376,-0.169502041228547,-0.127767834033602,"shrub","Perennial",0.138547110126106,6
"Dolichoglottis scorzoneroides","Hermaphrodite","self_incompatible","none",-0.101395438805155,"Capitulum","actinomorphic",-0.232444309118428,-0.158830281500024,0.196406769759188,1.71709715941322,-0.10845768142312,-0.555713202595247,-0.0697671100641439,"herb","Perennial",-0.513809664742201,9
"Donatia novae-zelandiae","Hermaphrodite","self_compatible","none",0.0542914271503807,"Open","actinomorphic",-0.221786856782548,-0.16881726021662,-0.724286407239821,-0.328007523976584,-0.32399230661416,-0.500540179542861,-0.125973997209804,"herb","Perennial",-0.513809664742201,10
"Doratoxylon apetalum","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",3.52712872960349,0.45287216489144,-0.701830476093504,-0.652231437196919,-1.19998666005428,-0.710197667141927,-0.125973997209804,"tree","Perennial",1.58822883205568,6
"Dorycnium pentaphyllum","Hermaphrodite","self_compatible","high",0.630465285759017,"Tube","zygomorphic",0.0791294444658291,-0.0839279411255594,-0.701830476093504,-0.602350835163022,-0.383863035833893,-0.279848087333319,-0.109829465795625,"herb","Perennial",-0.499312847522905,11
"Draba arctica","Hermaphrodite","self_compatible","high",4.40470137923839,"Open","actinomorphic",-0.23119049119656,-0.161327026179173,-0.477271164630331,-0.377888126010482,-0.41379840044376,-0.605368923342394,-0.117483169577162,"herb","Perennial",-0.528306481961496,2
"Draba lactea","Hermaphrodite","self_compatible","medium",1.88585974451179,"Open","actinomorphic",-0.231817400157494,-0.158830281500024,-0.387447440045062,-0.377888126010482,-0.41379840044376,-0.693645760226211,-0.116406867482883,"herb","Perennial",-0.55005170779044,2
"Draba sp1 m pl 020","Hermaphrodite","self_compatible","none",0.504530904646347,"Open","actinomorphic",-0.196445743310043,-0.158830281500024,-0.387447440045062,-0.315935049551379,-0.230680981188168,-0.693645760226211,-0.119994541130479,"herb","Perennial",-0.528306481961496,10
"Draba yunnanensis","Hermaphrodite","self_compatible","none",0.476107961047418,"Tube","actinomorphic",-0.22805594639189,-0.158830281500024,-0.0281525417039849,-0.223258259705399,-0.114444754345093,-0.588817016426678,-0.124778105993939,"herb","Perennial",-0.492064438913257,10
"Dracaena concinna","Hermaphrodite","self_compatible","none",-0.397914176104181,"Open","actinomorphic",0.0164385483724171,2.32543067425307,5.81038955633851,0.984651656143574,1.0435493895232,0.823612373714396,-0.126870915621703,"shrub","Perennial",0.138547110126106,12
"Dracaena reflexa","Hermaphrodite","self_compatible","none",-0.378912683022384,"Tube","actinomorphic",-0.108943243814407,1.07705833467865,5.81038955633851,0.910457128115334,1.14284055926931,0.823612373714396,-0.126870915621703,"tree","Perennial",-0.151389234259808,7
"Dracocephalum forrestii","Hermaphrodite","self_compatible","high",0.722315870793854,"Tube","zygomorphic",-0.232444309118428,-0.133862834708536,0.196406769759188,-0.153425416857942,0.933293007000241,2.20293795002404,-0.12716988842567,"herb","Perennial",-0.526856800239567,11
"Dracophyllum acerosum","Hermaphrodite","self_compatible","none",0.113453194206727,"Tube","actinomorphic",-0.171634139907819,-0.158830281500024,-0.477271164630331,-0.622303075976581,-0.28806986908232,-0.39019413343809,-0.0243232438612694,"shrub","Perennial",-0.151389234259808,12
"Dracophyllum pronum","Hermaphrodite","self_compatible","none",0.129667637552559,"Tube","actinomorphic",-0.221786856782548,-0.14634655810428,-0.477271164630331,-0.602350835163022,-0.41379840044376,-0.58329971412144,-0.0243232438612694,"shrub","Perennial",-0.54860202606851,12
"Drapetes dieffenbachii","Hermaphrodite","self_compatible","none",0.106900810489695,"Tube","actinomorphic",-0.221786856782548,-0.163823770858322,-0.589550820361918,-0.627291136179971,-0.563475223493093,-0.610886225647633,-0.128963725249467,"shrub","Perennial",-0.528306481961496,12
"Dryas integrifolia","Hermaphrodite","self_compatible","none",-0.114567446486459,"Open","actinomorphic",-0.22805594639189,-0.16881726021662,-0.364991508898744,0.47008210856578,-0.114444754345093,-0.279848087333319,-0.111623302619423,"shrub","Perennial",-0.557300116400088,12
"Dryas octopetala","Monoecious","self_incompatible","none",-1.11276124921035,"Open","actinomorphic",-0.22805594639189,-0.16881726021662,-0.252711853167158,0.719485118735269,-0.294056942004293,1.48568865034302,-0.093882256432064,"shrub","Perennial",-0.564548525009736,8
"Dubyaea bhotanica","Hermaphrodite","self_incompatible","none",-0.0456950701814142,"Capitulum","actinomorphic",-0.233698127040297,-0.163823770858322,-0.690602510520345,-0.253186620925737,-0.0545740251253596,-0.445367156490476,-0.102654118500435,"herb","Perennial",-0.499312847522905,9
"Duchesnea chrysantha","Hermaphrodite","self_compatible","none",-0.000209857054172717,"Open","actinomorphic",-0.231817400157494,-0.16881726021662,-0.701830476093504,-0.278126921942686,-0.353927671224026,-0.610886225647633,-0.128963725249467,"herb","Perennial",-0.470319213084314,10
"Echinacea pallida","Hermaphrodite","self_incompatible","none",-0.145886587606161,"Capitulum","actinomorphic",-0.234199654209044,-0.16881726021662,0.353598287783409,2.06626137365051,3.47779899883891,0.271882143190538,-0.0903962335378172,"herb","Perennial",-0.412331944207131,9
"Echinacea purpurea","Hermaphrodite","partially_self_compatible","low",0.129817597769825,"Capitulum","zygomorphic",-0.234199654209044,-0.16881726021662,-0.612006751508235,-0.0786045138070952,2.63960878976264,-0.224675064280933,-0.0903962335378172,"herb","Perennial",-0.325351040891357,4
"Echinocystis lobata","Monoecious","monoecious","none",-1.11276124921035,"Open","actinomorphic",-0.140288691861113,-0.0964116645213036,-0.0281525417039849,-0.153425416857942,0.710212998056727,-0.610886225647633,-0.125973997209804,"vine","Short lived",0.573451626704977,8
"Echinopsis candicans","Hermaphrodite","self_compatible","medium",1.88585974451179,"Campanulate","actinomorphic",-0.233698127040297,-0.16881726021662,3.67707609743837,9.44859047466738,1.87970546737355,1.48568865034302,1.18771250341803,"shrub","Perennial",-0.00642106206685107,1
"Echinopsis rhodotricha","Hermaphrodite","partially_self_compatible","none",-1.11276124921035,"Tube","actinomorphic",-0.233698127040297,-0.16881726021662,1.58867450083086,4.80969448551489,9.34513046237278,-0.114329018176161,1.18771250341803,"shrub","Perennial",-0.528306481961496,12
"Echinopsis strigosa","Hermaphrodite","self_incompatible","none",-0.153818530697134,"Campanulate","actinomorphic",-0.233698127040297,-0.16881726021662,2.27358040079354,6.33105284754877,11.0215108805253,0.933958419819167,1.18771250341803,"shrub","Perennial",-0.499312847522905,12
"Echium plantagineum","Hermaphrodite","self_incompatible","low",-1.11276124921035,"Tube","zygomorphic",-0.230563582235626,-0.163823770858322,1.31920332707505,0.375308964701375,0.843486913170641,3.1408793419146,-0.12716988842567,"herb","Perennial",-0.354344675329948,9
"Echium sabulicola","Hermaphrodite","self_compatible","low",0.600759244849938,"Tube","zygomorphic",-0.221786856782548,-0.14634655810428,-0.791654200678773,-0.477649330078277,0.364521079412774,1.48568865034302,-0.12716988842567,"herb","Short lived",-0.368841492549244,13
